bC	FB	rho	time	Z1	Z2	X1	XC	A	M
0.11	1	0.1155	4623.308548121291	2767.075548133198	12.978064633409756	1434.9277008878905	1199.6121489654583	52.91653663160738	1181.6788859066253	NaN
0.11	1	0.1155	4623.430651516851	2759.756046502573	13.072744231158753	1437.6355971499631	1205.1863146076196	53.06329811913368	1187.2459171335745	NaN
0.11	1	0.1155	4623.552754912411	2752.2340474055154	13.168561355961184	1440.2565925776355	1210.7301789408111	53.21477596771523	1192.7856208854032	NaN
0.11	1	0.1155	4623.674858307971	2744.51069204829	13.265531603711647	1442.7902714347415	1216.242888663703	53.37095623838737	1198.297135651238	NaN
0.11	1	0.1155	4623.784414191912	2737.410580672126	13.353531707723837	1444.9889366098766	1221.1618902408695	53.515077454577494	1203.2175808711168	NaN
0.11	1	0.1155	4623.893970075854	2730.1501823867834	13.442484829739376	1447.1167033970003	1226.0545181636153	53.66296105088168	1208.1140229540433	NaN
0.11	1	0.1155	4624.003525959795	2722.7303861509104	13.532403134520111	1449.1732993185508	1230.9201658360764	53.81459511664247	1212.9858453198008	NaN
0.11	1	0.1155	4624.113081843737	2715.152101067912	13.62329904771027	1451.1584607433551	1235.7582298984291	53.9699671463318	1217.832433386919	NaN
0.11	1	0.1155	4624.222637727678	2707.4162563083937	13.715185285891437	1453.0719329217213	1240.5681103031804	54.129064033506644	1222.6531746710293	NaN
0.11	1	0.1155	4624.33219361162	2699.5238010076882	13.808074864227935	1454.9134700195245	1245.3492103910653	54.29187206514327	1227.4474588841822	NaN
0.11	1	0.1155	4624.441749495561	2691.475704159647	13.901981102855284	1456.6828351512374	1250.1009369665362	54.458376916357714	1232.2146780350624	NaN
0.11	1	0.1155	4624.551305379503	2683.272954508056	13.996917633373789	1458.3798004118994	1254.8227003728416	54.62856364552185	1236.954226530037	NaN
0.11	1	0.1155	4624.649496901114	2675.7904913672623	14.082893273271424	1459.8390334714327	1259.0287265682575	54.78421274646044	1241.178127119959	NaN
0.11	1	0.1155	4624.747688422724	2668.1853450631343	14.169717987178409	1461.2397804936961	1263.209793181295	54.94279536690943	1245.3788829974828	NaN
0.11	1	0.1155	4624.845879944335	2660.458267490079	14.257402275855927	1462.5818959034868	1267.3654832149282	55.104299469744916	1249.5560634637222	NaN
0.11	1	0.1155	4624.944071465946	2652.610022988003	14.345956838091553	1463.865239992684	1271.495382136891	55.26871261033364	1253.7092396184066	NaN
0.11	1	0.1155	4625.042262987557	2644.64138829186	14.435392593473985	1465.089678935761	1275.599077921896	55.43602193487194	1257.8379844200772	NaN
0.11	1	0.1155	4625.140454509167	2636.5531524631438	14.525720688356788	1466.2550848047736	1279.676161093611	55.606214178961274	1261.9418727465118	NaN
0.11	1	0.1155	4625.238646030778	2628.346116818903	14.616952500571818	1467.3613355837936	1283.726224766395	55.77927566642536	1266.0204814553404	NaN
0.11	1	0.1155	4625.336837552389	2620.021094859542	14.709099644158798	1468.408315182781	1287.7488646867819	55.95519230837401	1270.0733894448158	NaN
0.11	1	0.1155	4625.435029073999	2611.57891219553	14.802173974217808	1469.3959134508927	1291.7436792747162	56.13394960251843	1274.100177714706	NaN
0.11	1	0.1155	4625.53322059561	2603.0204064730337	14.896187591896748	1470.3240261892302	1295.7102696645293	56.31553263274325	1278.1004294272632	NaN
0.11	1	0.1155	4625.621407625926	2595.2354560446224	14.981433191690009	1471.1067917619202	1299.2483305930723	56.48101054508174	1281.6701452605848	NaN
0.11	1	0.1155	4625.709594656241	2587.357987509808	15.067455492701251	1471.84142957865	1302.763021141173	56.64874396310996	1285.2178232995675	NaN
0.11	1	0.1155	4625.797781686557	2579.388632218906	15.154263805788757	1472.5278764782909	1306.254058120175	56.81872122768194	1288.7431662786396	NaN
0.11	1	0.1155	4625.885968716872	2571.3280291482415	15.241867600377361	1473.166073200316	1309.721160207094	56.990930410908305	1292.2458784898108	NaN
0.11	1	0.1155	4625.974155747188	2563.1768248669227	15.330276520900577	1473.7559643906507	1313.1640479678244	57.1653593166444	1295.725665818217	NaN
0.11	1	0.1155	4626.0623427775035	2554.9356734913645	15.419500391599339	1474.2974986072536	1316.5824438801967	57.34199548112094	1299.182235777594	NaN
0.11	1	0.1155	4626.150529807819	2546.605236638043	15.509549220162295	1474.7906283254058	1319.9760723568909	57.52082617371783	1302.6152975456557	NaN
0.11	1	0.1155	4626.238716838135	2538.1861833756	15.600433201321442	1475.2353099426984	1323.344659768197	57.70183839788053	1306.0245619993611	NaN
0.11	1	0.1155	4626.32690386845	2529.679190176426	15.692162720523706	1475.6315037837278	1326.687934464629	57.88501889217877	1309.4097417500518	NaN
0.11	1	0.1155	4626.415090898766	2521.0849408677327	15.784748357693731	1475.979174104488	1330.0056267993832	58.07035413150647	1312.7705511784372	NaN
0.11	1	0.1155	4626.503277929081	2512.4041265821365	15.878200891091536	1476.2782890964706	1333.2974691506427	58.25783032842141	1316.106706469414	NaN
0.11	1	0.1155	4626.591464959397	2503.637445707747	15.97253130126782	1476.5288208904628	1336.563195943729	58.44743343462318	1319.4179256466982	NaN
0.11	1	0.1155	4626.6796519897125	2494.785603837767	16.067750775119436	1476.7307455600494	1339.8025436730918	58.63914914256709	1322.7039286072538	NaN
0.11	1	0.1155	4626.758985088768	2486.750305673451	16.154179341242642	1476.8708486056528	1342.6939073209742	58.81340976471002	1325.6382430548279	NaN
0.11	1	0.1155	4626.8383181878235	2478.6471888461538	16.241345062546323	1476.9715867872928	1345.5635224483283	58.98935751100746	1328.551724137755	NaN
0.11	1	0.1155	4626.917651286879	2470.4767818041387	16.32925654047019	1477.0329508769537	1348.4112015939902	59.16698143461222	1331.444171954044	NaN
0.11	1	0.1155	4626.996984385934	2462.2396175758636	16.417922511827406	1477.0549342358697	1351.2367587057095	59.34627042368171	1334.3153879128056	NaN
0.11	1	0.1155	4627.07631748499	2453.9362337480065	16.507351860511825	1477.0375328157354	1354.0400091526515	59.52721320268539	1337.1651747538253	NaN
0.11	1	0.1155	4627.155650584045	2445.5671724355097	16.597553621517136	1476.9807451597765	1356.8207697378143	59.70979833377412	1339.9933365669747	NaN
0.11	1	0.1155	4627.234983683101	2437.1329802503014	16.68853698393266	1476.884572403669	1359.5788587103546	59.89401421820924	1342.79967881146	NaN
0.11	1	0.1155	4627.314316782156	2428.6342082696387	16.78031129385072	1476.7490182762976	1362.3140957778232	60.0798490978492	1345.584008334894	NaN
0.11	1	0.1155	4627.393649881212	2420.071412004207	16.872886057318752	1476.5740891003616	1365.026302118314	60.267291056691555	1348.3461333921882	NaN
0.11	1	0.1155	4627.472982980267	2411.4451513659938	16.966270943356456	1476.3597937928191	1367.7153003925168	60.456328022467204	1351.08586366426	NaN
0.11	1	0.1155	4627.552316079323	2402.755990635945	17.060475787042165	1476.1061438651816	1370.3809147556804	60.646947768285415	1353.803010276545	NaN
0.11	1	0.1155	4627.631649178378	2394.004498431415	17.155510592670748	1475.8131534236463	1373.0229708694853	60.83913791432613	1356.4973858173123	NaN
0.11	1	0.1155	4627.710982277434	2385.191247673401	17.251385536984746	1475.4808391690751	1375.6412959138188	61.032885929577255	1359.1688043557747	NaN
0.11	1	0.1155	4627.790315376489	2376.316815553578	17.34811097248063	1475.109220396819	1378.2357185984597	61.22817913361437	1361.8170814599891	NaN
0.11	1	0.1155	4627.869648475545	2367.381783501134	17.44569743079205	1474.6983189963853	1380.8060691746657	61.425004698419556	1364.4420342145452	NaN
0.11	1	0.1155	4627.9489815746	2358.386737149406	17.544155626151973	1474.24815945095	1383.3521794466687	61.62334965023747	1367.0434812380313	NaN
0.11	1	0.1155	4628.028314673656	2349.332266302327	17.64349645893582	1473.7587688367166	1385.8738827830707	61.82320087146465	1369.6212427002827	NaN
0.11	1	0.1155	4628.107647772711	2340.2189649006864	17.74373101928743	1473.230176822119	1388.3710141281445	62.02454510257072	1372.1751403393969	NaN
0.11	1	0.1155	4628.1788868778585	2331.9858108400467	17.834510008148833	1472.722135020931	1390.592300537386	62.20660836654454	1374.4479940413653	NaN
0.11	1	0.1155	4628.250125983006	2323.7061362797385	17.92602705227485	1472.182533962411	1392.7935240133438	62.38985493110972	1376.7013356354714	NaN
0.11	1	0.1155	4628.3213650881535	2315.380379688634	18.018290597103185	1471.6114004687745	1394.9745683331055	62.57427491036086	1378.9350393428058	NaN
0.11	1	0.1155	4628.392604193301	2307.00898213371	18.11130921351945	1471.0087630448884	1397.1353183255972	62.75985833100284	1381.1489804447945	NaN
0.11	1	0.1155	4628.463843298448	2298.5923872658745	18.205091606232532	1470.3746518773632	1399.27565987791	62.94659513353671	1383.343035292485	NaN
0.11	1	0.1155	4628.535082403596	2290.1310413008314	18.299646617318942	1469.709098833583	1401.3954799415706	63.13447517345398	1385.5170813157004	NaN
0.11	1	0.1155	4628.606321508743	2281.6253929989416	18.394983228902166	1469.0121374606526	1403.4946665387638	63.32348822243781	1387.6709970320694	NaN
0.11	1	0.1155	4628.677560613891	2273.075893644838	18.49111056571134	1468.2838029842699	1405.5731087684976	63.513623969570055	1389.804662055925	NaN
0.11	1	0.1155	4628.748799719038	2264.482997026921	18.58803789766087	1467.5241323075181	1407.630696812718	63.704872022543185	1391.9179571070754	NaN
0.11	1	0.1155	4628.820038824186	2255.847159416783	18.68577464247868	1466.7331640095776	1409.6673219423699	63.89722190887569	1394.0107640194444	NaN
0.11	1	0.1155	4628.891277929333	2247.1688395485503	18.784330368389487	1465.9109383443615	1411.6828765234009	64.09066307713002	1396.0829657495826	NaN
0.11	1	0.1155	4628.962517034481	2238.4484985981567	18.88371479685536	1465.0574972390716	1413.6772540227153	64.28518489813237	1398.1344463850476	NaN
0.11	1	0.1155	4629.033756139628	2229.6866001625544	18.98393780537511	1464.1728842926746	1415.6503490140722	64.48077666619258	1400.165091152653	NaN
0.11	1	0.1155	4629.104995244776	2220.8836102388523	19.08500943034385	1463.2571447743028	1417.6020571839265	64.67742760032394	1402.1747864265908	NaN
0.11	1	0.1155	4629.176234349923	2212.039997203396	19.186939869974193	1462.310325621578	1419.5322753372184	64.87512684546155	1404.1634197364165	NaN
0.11	1	0.1155	4629.247473455071	2203.1562317907883	19.289739487280535	1461.332475438853	1421.4409014031062	65.07386347367863	1406.130879774912	NaN
0.11	1	0.1155	4629.318712560218	2194.2327870728473	19.393418813127838	1460.323644495383	1423.3278344406428	65.27362648539984	1408.077056405813	NaN
0.11	1	0.1155	4629.3899516653655	2185.2701384375173	19.49798854934645	1459.283884723414	1425.1929746443989	65.47440481061074	1410.0018406714103	NaN
0.11	1	0.1155	4629.461190770513	2176.2687635677203	19.603459571914584	1458.213249716199	1427.0362233500286	65.67618731006306	1411.9051248000203	NaN
0.11	1	0.1155	4629.5324298756605	2167.2291424201644	19.709842934209885	1457.111794725937	1428.8574830397781	65.87896277647476	1413.7868022133257	NaN
0.11	1	0.1155	4629.603668980808	2158.1517572041002	19.817149870331853	1455.9795766616344	1430.6566573479413	66.08271993572411	1415.6467675335925	NaN
0.11	1	0.1155	4629.674908085955	2149.0370923600385	19.925391798496708	1454.816654086894	1432.4336510662552	66.28744744803774	1417.484916590755	NaN
0.11	1	0.1155	4629.746147191103	2139.885634538427	20.03458032450647	1453.623087217627	1434.1883701492407	66.4931339091716	1419.3011464293772	NaN
0.11	1	0.1155	4629.81017989274	2131.6289243362667	20.13354110277132	1452.5241589215616	1435.7465000768602	66.67882243711257	1420.914860810364	NaN
0.11	1	0.1155	4629.874212594377	2123.343239852252	20.233284874535126	1451.4005686028693	1437.2864922579054	66.86526808159161	1422.5107110422075	NaN
0.11	1	0.1155	4629.938245296014	2115.0289389794616	20.33382047630367	1450.252363397772	1438.8082808233894	67.05246243224546	1424.0886248988227	NaN
0.11	1	0.1155	4630.002277997652	2106.686380995712	20.435156871398533	1449.0795915149051	1440.311800676209	67.24039703951043	1425.6485309634627	NaN
0.11	1	0.1155	4630.066310699289	2098.3159265544673	20.537303155724125	1447.882302233761	1441.7969874941164	67.4290634152927	1427.1903586324559	NaN
0.11	1	0.1155	4630.130343400926	2089.9179376731076	20.640268560947707	1446.6605459030975	1443.2637777326631	67.61845303363367	1428.7140381188804	NaN
0.11	1	0.1155	4630.194376102563	2081.4927777205253	20.74406245706726	1445.414373939314	1444.7121086281127	67.80855733137054	1430.2195004561731	NaN
0.11	1	0.1155	4630.2584088042	2073.0408114045513	20.848694354860644	1444.1438388247886	1446.1419182003215	67.99936770879143	1431.706677501677	NaN
0.11	1	0.1155	4630.322441505838	2064.562404759329	20.95417390834064	1442.8489941061787	1447.5531452555895	68.19087553028574	1433.1755019401237	NaN
0.11	1	0.1155	4630.386474207475	2056.057925132673	21.06051091724805	1441.5298943926812	1448.9457293894804	68.38307212498903	1434.6259072870569	NaN
0.11	1	0.1155	4630.450506909112	2047.5277411734198	21.167715329591722	1440.1865953542579	1450.319610989611	68.57594878742253	1436.0578278921914	NaN
0.11	1	0.1155	4630.514539610749	2038.9722228187773	21.27579724423863	1438.8191537198238	1451.6747312384086	68.7694967781275	1437.471198942712	NaN
0.11	1	0.1155	4630.578572312386	2030.3917412816713	21.384766913555545	1437.4276272753975	1453.0110321158372	68.96370732429382	1438.8659564665113	NaN
0.11	1	0.1155	4630.6426050140235	2021.786669038095	21.494634746103635	1436.0120748622146	1454.3284564020946	69.15857162038343	1440.2420373353693	NaN
0.11	1	0.1155	4630.706637715661	2013.1573798144582	21.60541130938706	1434.5725563748058	1455.6269476802765	69.35408082874807	1441.5993792680695	NaN
0.11	1	0.1155	4630.770670417298	2004.5042485749425	21.71710733265676	1433.1091327590384	1456.9064503390082	69.5502260802413	1442.9379208334592	NaN
0.11	1	0.1155	4630.834703118935	1995.8276515088623	21.829733709770693	1431.6218660101226	1458.166909575048	69.74699847482549	1444.2576014534513	NaN
0.11	1	0.1155	4630.898735820572	1987.1279660180348	21.943301502111577	1430.1108191705794	1459.4082713958567	69.94438908217273	1445.5583614059647	NaN
0.11	1	0.1155	4630.962768522209	1978.4055707041578	22.05782194156356	1428.5760563281765	1460.630482622136	70.14238894226068	1446.8401418278115	NaN
0.11	1	0.1155	4631.026801223847	1969.6608453561998	22.17330643354893	1427.0176426138287	1461.833490890337	70.34098906596235	1448.1028847175244	NaN
0.11	1	0.1155	4631.090833925484	1960.8941709378048	22.289766560126196	1425.43564419946	1463.0172446551344	70.54018043563099	1449.3465329381286	NaN
0.11	1	0.1155	4631.154866627121	1952.1059295747104	22.407214083150926	1423.830128295836	1464.1816931918713	70.73995400567884	1450.5710302198574	NaN
0.11	1	0.1155	4631.218899328758	1943.2965045421865	22.52566094750054	1422.2011631503572	1465.326786598971	70.94030070315098	1451.776321162814	NaN
0.11	1	0.1155	4631.282932030395	1934.46628025249	22.64511928436459	1420.548818044822	1466.4524758003174	71.14121142829345	1452.9623512395754	NaN
0.11	1	0.1155	4631.346964732033	1925.6156422423414	22.765601414601825	1418.873163293155	1467.5587125476043	71.34267705511597	1454.1290667977446	NaN
0.11	1	0.1155	4631.41099743367	1916.7449771604288	22.88711985216548	1417.1742702391002	1468.6454494226514	71.54468843194934	1455.2764150624487	NaN
0.11	1	0.1155	4631.475030135307	1907.8546727549315	23.009687307598316	1415.4522112538841	1469.7126398396888	71.74723638199765	1456.404344138782	NaN
0.11	1	0.1155	4631.539062836944	1898.9451178610743	23.13331669159882	1413.7070597338427	1470.760238047611	71.95031170388513	1457.5128030141987	NaN
0.11	1	0.1155	4631.603095538581	1890.0167023887138	23.25802111866014	1411.9388900980182	1471.7881991321972	72.15390517219754	1458.6017415608508	NaN
0.11	1	0.1155	4631.6671282402185	1881.069817309951	23.383813910783278	1410.1477777857235	1472.7964790182996	72.35800753801871	1459.6711105378758	NaN
0.11	1	0.1155	4631.731160941856	1872.1048546467828	23.510708601266156	1408.333799254074	1473.7850344720018	72.56260952946177	1460.7208615936333	NaN
0.11	1	0.1155	4631.788728404265	1864.0299566693054	23.625742994062126	1406.6835183332591	1474.6569050230185	72.74697215028448	1461.6478357028118	NaN
0.11	1	0.1155	4631.846295866675	1855.9410513221558	23.741689250973895	1405.0148751850536	1475.5127686317305	72.9317243171648	1462.5588812093335	NaN
0.11	1	0.1155	4631.903863329085	1847.8384255968426	23.858557662825113	1403.3279274638355	1476.3525956317874	73.11685924720575	1463.4539648275834	NaN
0.11	1	0.1155	4631.961430791494	1839.7223671377067	23.976358665715775	1401.6227334825955	1477.176356911562	73.30237014379222	1464.3330538581088	NaN
0.11	1	0.1155	4632.018998253904	1831.5931642365344	24.095102845224485	1399.899352211397	1477.9840239153257	73.48825019688881	1465.1961161887932	NaN
0.11	1	0.1155	4632.076565716314	1823.4511058260252	24.21480093948742	1398.1578432758229	1478.7755686444107	73.67449258333563	1466.0431202960062	NaN
0.11	1	0.1155	4632.1341331787235	1815.2964814728975	24.335463841935063	1396.3982669554066	1479.5509636583513	73.86109046714103	1466.8740352457248	NaN
0.11	1	0.1155	4632.191700641133	1807.1295813708941	24.457102603946076	1394.6206841820524	1480.3101820760114	74.04803699977201	1467.688830694632	NaN
