pt	FB	rho	time	Z1	Z2	X1	XC	A	M
1.05	0	0.10500000000000001	880.8357414207021	7.650839166716708	3921.5202938105035	4.7809595842940915	1049.9999999999975	83.41989466253277	1043.1234998459065	NaN
1.05	0	0.10500000000000001	881.8082743620721	7.622532991531848	3936.0799817558686	4.762508594228561	1049.9999999999977	83.41989466253287	1043.1234998459063	NaN
1.05	0	0.10500000000000001	882.7909982571707	7.594141778378709	3950.7924489691936	4.744008367006525	1049.9999999999977	83.41989466253266	1043.123499845906	NaN
1.05	0	0.10500000000000001	883.7841108790666	7.565664098064509	3965.6606606173173	4.725458021136639	1049.9999999999977	83.41989466253253	1043.1234998459063	NaN
1.05	0	0.10500000000000001	884.7878152902049	7.537098497480016	3980.6876611838074	4.706856660874811	1049.9999999999977	83.41989466253256	1043.1234998459063	NaN
1.05	0	0.10500000000000001	885.8023202000714	7.508443494035814	3995.8765798283607	4.688203372635116	1049.9999999999977	83.4198946625325	1043.1234998459065	NaN
1.05	0	0.10500000000000001	886.8278396527458	7.47969758923084	4011.23062571367	4.669497233856331	1049.999999999998	83.41989466253264	1043.1234998459067	NaN
1.05	0	0.10500000000000001	887.8645937350988	7.450859253495431	4026.7530986132288	4.650737303167579	1049.999999999998	83.41989466253277	1043.1234998459067	NaN
1.05	0	0.10500000000000001	888.9128086191407	7.4219269302098985	4042.447389550572	4.631922623041948	1049.999999999998	83.41989466253287	1043.1234998459063	NaN
1.05	0	0.10500000000000001	889.9727166030472	7.392899039768051	4058.3169814187263	4.613052222474367	1049.999999999998	83.41989466253239	1043.1234998459063	NaN
1.05	0	0.10500000000000001	891.0445564377787	7.363773975916438	4074.365453875848	4.59412511463559	1049.999999999998	83.41989466253229	1043.1234998459067	NaN
1.05	0	0.10500000000000001	892.1285735957417	7.334550104020807	4090.596487373397	4.575140295783158	1049.999999999998	83.41989466253276	1043.1234998459065	NaN
1.05	0	0.10500000000000001	893.2250204037733	7.305225763240792	4107.01386515309	4.556096746712598	1049.999999999998	83.4198946625325	1043.1234998459065	NaN
1.05	0	0.10500000000000001	894.3341563279391	7.275799264810667	4123.621477517146	4.536993431678646	1049.999999999998	83.41989466253258	1043.1234998459065	NaN
1.05	0	0.10500000000000001	895.4562483454921	7.246268888345835	4140.423327403975	4.517829296038153	1049.999999999998	83.41989466253258	1043.123499845907	NaN
